cinema_id;cinema_name;movie_id;movie_title;show_date;start_time
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-16;10:25
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-16;12:45
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-16;15:10
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-16;17:35
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-16;20:00
38;Cinéma Pathé Azur City;253;Black Phone 2;2025-10-16;22:25
38;Cinéma Pathé Azur City;298;Hopper et le Secret de la Marmotte;2025-10-16;11:05
38;Cinéma Pathé Azur City;298;Hopper et le Secret de la Marmotte;2025-10-16;13:05
38;Cinéma Pathé Azur City;260;Gabby et la Maison Magique Le Film;2025-10-16;10:25
38;Cinéma Pathé Azur City;260;Gabby et la Maison Magique Le Film;2025-10-16;14:55
38;Cinéma Pathé Azur City;262;Tron : Ares;2025-10-16;12:30
38;Cinéma Pathé Azur City;262;Tron : Ares;2025-10-16;17:00
38;Cinéma Pathé Azur City;262;Tron : Ares;2025-10-16;19:05
38;Cinéma Pathé Azur City;258;A Big Bold Beautiful Journey;2025-10-16;22:10
38;Cinéma Pathé Azur City;163;One Battle After Another;2025-10-16;18:10
38;Cinéma Pathé Azur City;163;One Battle After Another;2025-10-16;21:30
38;Cinéma Pathé Azur City;261;Demon Slayer: Kimetsu no Yaiba La Forteresse;2025-10-16;11:00
38;Cinéma Pathé Azur City;261;Demon Slayer: Kimetsu no Yaiba La Forteresse;2025-10-16;13:00
38;Cinéma Pathé Azur City;261;Demon Slayer: Kimetsu no Yaiba La Forteresse;2025-10-16;16:00
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-16;11:30
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-16;14:00
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-16;16:45
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-16;19:30
38;Cinéma Pathé Azur City;206;Conjuring : L’heure du jugement;2025-10-16;22:15
