cinema_id;cinema_name;movie_id;movie_title;show_date;start_time
37;Cinéma Pathé Tunis City;253;Black Phone 2;2025-10-15;17:45
37;Cinéma Pathé Tunis City;253;Black Phone 2;2025-10-15;20:10
37;Cinéma Pathé Tunis City;253;Black Phone 2;2025-10-15;22:35
37;Cinéma Pathé Tunis City;260;Gabby et la Maison Magique Le Film;2025-10-15;18:25
37;Cinéma Pathé Tunis City;262;Tron : Ares;2025-10-15;21:35
37;Cinéma Pathé Tunis City;258;A Big Bold Beautiful Journey;2025-10-15;20:05
37;Cinéma Pathé Tunis City;258;A Big Bold Beautiful Journey;2025-10-15;22:45
37;Cinéma Pathé Tunis City;285;Marche ou crève;2025-10-15;22:45
37;Cinéma Pathé Tunis City;163;One Battle After Another;2025-10-15;18:10
37;Cinéma Pathé Tunis City;163;One Battle After Another;2025-10-15;20:35
37;Cinéma Pathé Tunis City;261;Demon Slayer: Kimetsu no Yaiba La Forteresse;2025-10-15;18:35
37;Cinéma Pathé Tunis City;206;Conjuring : L’heure du jugement;2025-10-15;19:00
37;Cinéma Pathé Tunis City;206;Conjuring : L’heure du jugement;2025-10-15;21:30
